"Algorithm","x","y","NumLoss.G","NumLoss.SO","VisLoss.G","VisLoss.SO","TotalLoss.G","TotalLoss.SO","TotalLoss.LogFreq"
"Random",1,1,0,0,0,0,0,0,1.71243915121478e-05
"Random",2,1,0.000985286687697175,0,0.000599340325516587,0,0.00158462701321376,0,3.5735578466116e-05
"Random",3,1,0.00276090913525843,0,0.00156164423607086,0,0.00432255337132929,0,5.523198082061e-05
"Random",4,1,0.00574492336927078,0,0.00266090615106258,0,0.00840582952033335,0,7.50682042741086e-05
"Random",5,1,0.0076876330450598,0,0.00503331316266643,0,0.0127209462077262,0,9.5300562598464e-05
"Random",6,1,0.0113543479081329,0,0.00605523585439041,0,0.0174095837625233,0,0.000115721283262062
"Random",7,1,0.0157144969978598,0,0.0083775222828665,0,0.0240920192807263,0,0.000136437230764282
"Random",8,1,0.0201867657985967,0,0.0113092773426989,0,0.0314960431412956,0,0.000157499286021773
"Random",9,1,0.0258391653567518,0,0.0186982914031381,0,0.0445374567598899,0,0.000178138317419719
"Random",10,1,0.0313386830477117,0,0.0211769555727455,0,0.0525156386204572,0,0.000199547371069286
"Random",15,1,0.0583613933332766,0,0.0758799517403555,0,0.134241345073632,0,0.000309992809690554
"Random",20,1,0.0907680739523792,0,0.114768453352272,0,0.205536527304651,0,0.000427173305777352
"Random",1,2,0,0.000130912652732805,0,7.18738095459315e-05,0,0.000202786462278736,3.57010855780538e-05
"Random",2,2,0.00106436785846459,0.00015417745480783,0.000520259154749175,4.86090074709067e-05,0.00158462701321376,0.000202786462278736,7.46598895813375e-05
"Random",3,2,0.00314139114710927,0.000155422305684519,0.00103028187384,4.73641565942176e-05,0.00417167302094927,0.000202786462278736,0.000115200824826018
"Random",4,2,0.00574826827564733,0.000169233496892961,0.00184918603411338,3.35529653857748e-05,0.00759745430976071,0.000202786462278736,0.000155897252690295
"Random",5,2,0.00888636138942237,0.000168879134969135,0.00377363467676315,3.39073273096009e-05,0.0126599960661855,0.000202786462278736,0.000197977120951484
"Random",6,2,0.0127655128691355,0.000178258853762302,0.00527979236968413,2.45276085164341e-05,0.0180453052388196,0.000202786462278736,0.000240479187460529
"Random",7,2,0.0161860967208487,0.00018521666802379,0.00954919970929097,1.75697942549461e-05,0.0257352964301396,0.000202786462278736,0.000282760010232041
"Random",8,2,0.0219311641379236,0.000186288093572775,0.0113742165384169,1.64983687059612e-05,0.0333053806763406,0.000202786462278736,0.000326338407510347
"Random",9,2,0.0268156438862894,0.000180656621895643,0.0153095672717931,2.2129840383093e-05,0.0421252111580825,0.000202786462278736,0.000370243973499076
"Random",10,2,0.0325619820219951,0.000185437311441488,0.0200226567586968,1.7349150837248e-05,0.0525846387806919,0.000202786462278736,0.000413566254671255
"Random",15,2,0.0608584579391867,0.000187277961672427,0.049911332627919,1.55085006063092e-05,0.110769790567106,0.000202786462278736,0.000643743663244795
"Random",20,2,0.0955094312744874,0.000189701756909748,0.0968066653291828,1.30847053689884e-05,0.19231609660367,0.000202786462278736,0.000888470891685972
"Random",1,3,0,0.000385076477522154,0,0.000171485667560072,0,0.000556562145082226,5.51003101683131e-05
"Random",2,3,0.0011956593018919,0.000446121586987328,0.000388967711321861,0.000116700043503234,0.00158462701321376,0.000562821630490562,0.000114923309621905
"Random",3,3,0.00317127336549134,0.000453428771696255,0.000876199367035348,0.000106200521236055,0.00404747273252669,0.000559629292932311,0.000176532324414064
"Random",4,3,0.00563794152527961,0.000486118177457084,0.00178164570476482,6.13364163560127e-05,0.00741958723004443,0.000547454593813096,0.000239725306520992
"Random",5,3,0.00946653873040155,0.000477240877736187,0.00275070630761089,7.41884893112032e-05,0.0122172450380124,0.00055142936704739,0.000303777051207379
"Random",6,3,0.0136548351576291,0.000474342283168771,0.00566375303805611,5.11102194340229e-05,0.0193185881956852,0.000525452502602794,0.000368526925153033
"Random",7,3,0.0175742178154564,0.000490379417420387,0.00709793947915488,4.6747025468954e-05,0.0246721572946113,0.000537126442889341,0.000433560481793064
"Random",8,3,0.0228581160192671,0.000482184430503624,0.0145701008979454,4.36436412236699e-05,0.0374282169172125,0.000525828071727294,0.000499126445238314
"Random",9,3,0.0267163166126111,0.000514119726616569,0.0130049289628921,6.29109357509168e-05,0.0397212455755032,0.000577030662367485,0.000566509638742385
"Random",10,3,0.0329439475145529,0.000483554933645121,0.0164666838953398,4.35876300179238e-05,0.0494106314098927,0.000527142563663045,0.000633418191306952
"Random",15,3,0.0616961392616642,0.000498602734491916,0.0498096530146123,2.91031828578788e-05,0.111505792276277,0.000527705917349795,0.000985892501941665
"Random",20,3,0.0959515432884403,0.000489126341086979,0.0999464282998613,4.13963446965679e-05,0.195897971588302,0.000530522685783547,0.00136138974418691
"Random",1,4,0,0.00073157790249415,0,0.000256481869211741,0,0.000988059771705891,7.4960550421072e-05
"Random",2,4,0.00129399008530997,0.000787789706333444,0.000290636927903791,0.000166802683389209,0.00158462701321376,0.000954592389722653,0.000155901322766154
"Random",3,4,0.00344366986709112,0.000838081941721897,0.000738583178427484,0.000179606060916786,0.0041822530455186,0.00101768800263868,0.000239592406527981
"Random",4,4,0.00598128447183814,0.000849084663883119,0.00116352878678251,0.000166934142646675,0.00714481325862065,0.00101601880652979,0.000324152294641538
"Random",5,4,0.0092284538537893,0.000876587089157966,0.00290100764703558,0.000123323974921042,0.0121294615008249,0.000999911064079008,0.000410605125347227
"Random",6,4,0.0135679429999132,0.000886609442870363,0.00428232178597619,0.000127990546966874,0.0178502647858894,0.00101459998983724,0.00049848973584173
"Random",7,4,0.0173251451430359,0.000864735441961627,0.00688172107105894,8.58508770996906e-05,0.0242068662140949,0.000950586319061318,0.000586858462421882
"Random",8,4,0.0221946495303794,0.000967626559723556,0.0102324357730173,8.02738924860304e-05,0.0324270853033967,0.00104790045220959,0.000676549347163772
"Random",9,4,0.0287409366167967,0.000925246924496939,0.0126252727787034,0.000151780999812773,0.0413662093955001,0.00107702792430971,0.000768339214256756
"Random",10,4,0.0346251191644266,0.0009106079803638,0.0229397978483213,0.000112337990017886,0.0575649170127479,0.00102294597038169,0.000860315906932423
"Random",15,4,0.0631085430562338,0.000920550242268461,0.0557020661835634,6.22515616944274e-05,0.118810609239797,0.000982801803962889,0.00134145734700856
"Random",20,4,0.0913399576198288,0.000925028899669452,0.113448301280499,7.82205566273355e-05,0.204788258900328,0.00100324945629679,0.00185637475950555
"Random",1,5,0,0.00120299495941163,0,0.000393173819714138,0,0.00159616877912577,9.49816744537802e-05
"Random",2,5,0.00131459175251905,0.00133110260730779,0.000270035260694709,0.000348578139640863,0.00158462701321376,0.00167968074694865,0.000197493051598704
"Random",3,5,0.00338932233818326,0.00134300298453589,0.000611000284849676,0.000232040031336741,0.00400032262303293,0.00157504301587263,0.000302910201313526
"Random",4,5,0.00632515601214763,0.00137807203437074,0.00191323311934936,0.000203282629288633,0.00823838913149699,0.00158135466365937,0.000410237119031886
"Random",5,5,0.00955048000985683,0.00131341287777517,0.00273001517503748,0.000189646055901591,0.0122804951848943,0.00150305893367676,0.000520275218271029
"Random",6,5,0.0136337645392926,0.00141590997363486,0.0041659001290913,0.000205192422367451,0.0177996646683839,0.00162110239600231,0.000629222987027166
"Random",7,5,0.0187640126515678,0.00147323028631287,0.00807896635087397,0.000214744278801832,0.0268429790024417,0.0016879745651147,0.000742652726544543
"Random",8,5,0.0229343619344216,0.00137777939629711,0.00809922679961163,0.00017999787232419,0.0310335887340332,0.0015577772686213,0.000855499257757824
"Random",9,5,0.0284059269173519,0.00143108660668209,0.013900754662148,0.000178174929422776,0.0423066815794999,0.00160926153610487,0.000971221783330697
"Random",10,5,0.0340781120329317,0.00153037063320572,0.0163828551494236,0.000225884485238251,0.0504609671823552,0.00175625511844397,0.00108766950562007
"Random",15,5,0.0650446914728553,0.00153349838092173,0.0453984983358059,0.000133454745696644,0.110443189808661,0.00166695312661837,0.00169977672279874
"Random",20,5,0.0964501359845086,0.00147939806968839,0.0825289963142283,0.000154014647616978,0.178979132298737,0.00163341271730537,0.00235553299841701
"Random",1,10,0,0.00480481641289067,0,0.00169951919966843,0,0.0065043356125591,0.00019839842716648
"Random",2,10,0.00134974745539322,0.00511451109884686,0.000234879557820546,0.00159117129434705,0.00158462701321376,0.00670568239319392,0.000410202512007763
"Random",3,10,0.00349636087771752,0.00519165631243143,0.000693482185426902,0.00146269830041413,0.00418984306314442,0.00665435461284556,0.000628780854041007
"Random",4,10,0.00661916260546805,0.00513944295035108,0.00121258558171205,0.00121779475511211,0.0078317481871801,0.00635723770546319,0.000850547329057203
"Random",5,10,0.0101036003900834,0.00542427248808831,0.00193922757622445,0.00166970664993607,0.0120428279663079,0.00709397913802438,0.00108033901636017
"Random",6,10,0.0140436239867618,0.00528988529551536,0.00355088020519071,0.00110344877580257,0.0175945041919525,0.00639333407131793,0.0013128419016954
"Random",7,10,0.0187325243198525,0.00554943754402121,0.00498114408225317,0.00107111584761933,0.0237136684021057,0.00662055339164054,0.00154313254951804
"Random",8,10,0.0238602657521145,0.00547650762739873,0.00793017807284941,0.00138169756024498,0.0317904438249639,0.00685820518764371,0.00178171151571732
"Random",9,10,0.0273698110723603,0.00540028454592867,0.0111694617583214,0.00102789399416233,0.0385392728306817,0.006428178540091,0.00202508489496511
"Random",10,10,0.0343318994118021,0.00553043967232338,0.014172529893674,0.0011485355831283,0.0485044293054761,0.00667897525545168,0.00227123699005174
"Random",15,10,0.0658607954683469,0.0059008489528693,0.0516710108017659,0.000968414658995808,0.117531806270113,0.00686926361186511,0.00358131192651723
"Random",20,10,0.0981331156469422,0.00602294912502527,0.108136346693092,0.00102199737730048,0.206269462340034,0.00704494650232575,0.00502139642173919
"Random",1,20,0,0.0171263003966075,0,0.00886464789015705,0,0.0259909482867646,0.00041242359033505
"Random",2,20,0.00137424825206463,0.0177641635853994,0.00021037876114913,0.00761836271967489,0.00158462701321376,0.0253825263050743,0.000856696713515725
"Random",3,20,0.00370888753096385,0.0184656693313913,0.000491535556749909,0.00750608320012106,0.00420042308771375,0.0259717525315123,0.00131254713716376
"Random",4,20,0.00678043325540142,0.0182702053142114,0.00106480829644681,0.00718284452646349,0.00784524155184823,0.0254530498406749,0.00178109269921091
"Random",5,20,0.0101319801214185,0.0189174993169255,0.00187481442787791,0.00959518699134421,0.0120067945492964,0.0285126863082697,0.00226805740632268
"Random",6,20,0.0149434752037901,0.0185423560060177,0.00299510978719972,0.00759339504319302,0.0179385849909899,0.0261357510492107,0.00275656728515291
"Random",7,20,0.0200643799446358,0.0191396775980594,0.00504677170275797,0.00721849383266092,0.0251111516473938,0.0263581714307203,0.00325547100455593
"Random",8,20,0.0268878979737722,0.0196597930101555,0.00686031039758612,0.00999420613756753,0.0337482083713583,0.029653999147723,0.00377212611438332
"Random",9,20,0.0301878776838181,0.019073727526377,0.0105801003224465,0.00727734982088051,0.0407679780062647,0.0263510773472575,0.00430723860181716
"Random",10,20,0.0361816106900657,0.0193663813020755,0.0146887574430158,0.0074816991866039,0.0508703681330815,0.0268480804886794,0.00483429210510784
"Random",15,20,0.0691055584055862,0.0209971983579868,0.0363063697192899,0.00669007047443689,0.105411928124876,0.0276872688324237,0.00770392705816167
"Random",20,20,0.108278954235083,0.020834879036405,0.0882814188914722,0.00556043200773812,0.196560373126555,0.0263953110441431,0.0108819388523071
"Random",1,30,0,0.0337056821627577,0,0.0236371506887411,0,0.0573428328514988,0.000639713913446134
"Random",2,30,0.00143620890546494,0.0351222552278864,0.000148418107748822,0.0301331931282904,0.00158462701321376,0.0652554483561768,0.00132644228428556
"Random",3,30,0.00361107969255412,0.0361483212107194,0.000413852987629212,0.0213547544672328,0.00402493268018333,0.0575030756779522,0.00204066669246247
"Random",4,30,0.00682516908169019,0.0363322574962681,0.000918872235147054,0.0217147674636685,0.00774404131683724,0.0580470249599366,0.00277261595607878
"Random",5,30,0.0104847631504358,0.0369644213183805,0.00210776609240903,0.0180962031532389,0.0125925292428449,0.0550606244716194,0.00353123848003622
"Random",6,30,0.0143610966497562,0.0359980889227057,0.00285988667479205,0.0246885610339264,0.0172209833245483,0.0606866499566321,0.00431635097483423
"Random",7,30,0.0193675984252583,0.0369702735868456,0.00478935767293339,0.021005393239436,0.0241569560981917,0.0579756668262816,0.00511161991719096
"Random",8,30,0.0261916204876907,0.0390890912375283,0.00861765701438891,0.0189754602815517,0.0348092775020796,0.05806455151908,0.00592068326563796
"Random",9,30,0.0304636762481925,0.0389060169782792,0.0081073366561972,0.0203246766723739,0.0385710129043897,0.059230693650653,0.0067667354166322
"Random",10,30,0.0372803008973345,0.0381176070047822,0.0124431312389558,0.0181248083119311,0.0497234321362903,0.0562424153167133,0.0076415271238552
"Random",15,30,0.0758222268593077,0.0402636805202416,0.0428446320466671,0.0170140536830105,0.118666858905975,0.0572777342032521,0.012259944020256
"Random",20,30,0.109209729918568,0.0408011048305746,0.0765590181472699,0.0169022743804444,0.185768748065838,0.057703379211019,0.0177429072986847
"Random",1,40,0,0.0551562866072743,0,0.0472613093191681,0,0.102417595926442,0.00087254948473964
"Random",2,40,0.0014782919646631,0.0542864087281676,0.000106335048550661,0.0372605475391306,0.00158462701321376,0.0915469562672983,0.00182051768244962
"Random",3,40,0.00361892597948116,0.0566765689038113,0.000451086805388889,0.0424477030997917,0.00407001278487005,0.099124272003603,0.00281554098508508
"Random",4,40,0.00639866905584688,0.0562322718680025,0.00119939858867148,0.0489995886980279,0.00759806764451836,0.10523186056603,0.00383490513068314
"Random",5,40,0.0106160212107652,0.0589083380296761,0.00162269054376468,0.0387478759961585,0.0122387117545299,0.0976562140258345,0.0048705199751204
"Random",6,40,0.0153967852305279,0.0592112646132692,0.00285552048899605,0.0441936608115815,0.0182523057195239,0.103404925424851,0.00597784613036887
"Random",7,40,0.0201555679667462,0.0593887591133881,0.00465343964566404,0.0430405211858165,0.0248090076124102,0.102429280299205,0.00711424264912241
"Random",8,40,0.0252340610122875,0.0592549488504025,0.0052990465595096,0.0406780486679576,0.0305331075717971,0.0999329975183601,0.00825249972033651
"Random",9,40,0.0313121052762329,0.0577904324034277,0.00902945173978086,0.0410317151044663,0.0403415570160138,0.098822147507894,0.00947703218560168
"Random",10,40,0.0377607272210552,0.0627402553240965,0.0110289027467246,0.039857613782106,0.0487896299677798,0.102597869106202,0.0106742748910392
"Random",15,40,0.0742938800766874,0.0609695928058871,0.0350579571975939,0.0338314612756916,0.109351837274281,0.0948010540815787,0.0174129406647188
"Random",20,40,0.120555842975344,0.0655482139835962,0.0744374598454352,0.0330193811176921,0.194993302820779,0.0985675951012883,0.0252349036889678
"Random",1,50,0,0.0784558188162027,0,0.07944105683092,0,0.157896875647123,0.00112247853175395
"Random",2,50,0.00147428746025685,0.0792365670672245,0.000110339552956909,0.0633391747954269,0.00158462701321376,0.142575741862651,0.00234309662166773
"Random",3,50,0.00394840030772076,0.0795570116395405,0.000402903130373019,0.0685364666105594,0.00435130343809378,0.1480934782501,0.00363486936263956
"Random",4,50,0.00750263648925853,0.0810525359845999,0.000902579696317177,0.0727339442443819,0.00840521618557571,0.153786480228982,0.00495588675616475
"Random",5,50,0.0109329178541807,0.0795889623747155,0.00206096232069642,0.0734223849112006,0.0129938801748771,0.153011347285916,0.00636143510234026
"Random",6,50,0.0160154995215829,0.0816256101095426,0.00395537018885492,0.062554646512779,0.0199708697104378,0.144180256622322,0.00781113942727499
"Random",7,50,0.0206709862698777,0.0845215171050712,0.00491404314463955,0.0714536965216921,0.0255850294145173,0.155975213626763,0.00926021642303044
"Random",8,50,0.0276140638297131,0.0822436672272728,0.00793489539008328,0.0656787184216659,0.0355489592197963,0.147922385648939,0.010812774506738
"Random",9,50,0.0332242781155415,0.0841358026396418,0.00928595393665096,0.0691144483393592,0.0425102320521925,0.153250250979001,0.012346765044822
"Random",10,50,0.0415891245803386,0.0857549486461679,0.0137723873155792,0.0696214408765313,0.0553615118959177,0.155376389522699,0.0139885154425051
"Random",15,50,0.0728764606328317,0.0901417295773259,0.0316430654196747,0.0625660326662859,0.104519526052506,0.152707762243612,0.0231180061507383
"Random",20,50,0.12347588248496,0.0948418821708806,0.0757432968159748,0.0563844685260916,0.199219179300935,0.151226350696972,0.0338226918527006
"Random",1,60,0,0.101847370780891,0,0.134620026258264,0,0.236467397039156,0.00138029704500333
"Random",2,60,0.0014190353555335,0.103235154625958,0.000165591657680266,0.104620134611692,0.00158462701321376,0.20785528923765,0.00291182967236356
"Random",3,60,0.00384244699890478,0.101261918445272,0.000689406858469973,0.107897847551476,0.00453185385737475,0.209159765996748,0.00451135563291307
"Random",4,60,0.00709959410072723,0.105799842097148,0.000827220973887434,0.109485456320197,0.00792681507461467,0.215285298417346,0.00618452631012187
"Random",5,60,0.0102492515767649,0.104643320173808,0.00147502564979251,0.10857134047046,0.0117242772265574,0.213214660644268,0.00789814525205354
"Random",6,60,0.0158408793797897,0.108353549750716,0.00197718533132347,0.12682314139724,0.0178180647111131,0.235176691147957,0.00968333201840571
"Random",7,60,0.0216842140247037,0.105671595741936,0.00417397935749853,0.0948976524804111,0.0258581933822022,0.200569248222347,0.0115488928827831
"Random",8,60,0.0250634202317309,0.107247110498881,0.00527219354810532,0.123643085041447,0.0303356137798362,0.230890195540328,0.0135431142649669
"Random",9,60,0.0341255656083435,0.112221260239792,0.00879659740045056,0.11240193850971,0.0429221630087941,0.224623198749502,0.015558995300536
"Random",10,60,0.0399743134989586,0.112304832354213,0.0104989203785495,0.0931192727508399,0.0504732338775081,0.205424105105052,0.0177478592788676
"Random",15,60,0.0821791546932646,0.115828047569944,0.0351468010988145,0.0930462858921839,0.117325955792079,0.208874333462127,0.02929005766195
"Random",20,60,0.120843347906938,0.119880327245273,0.0708287472012076,0.0956403278234257,0.191672095108146,0.215520655068699,0.0431522757516062
"Random",1,70,0,0.128031983514102,0,0.169844512422564,0,0.297876495936667,0.00165260154274089
"Random",2,70,0.00136647789700602,0.126552068247726,0.000218149116207737,0.169470994059532,0.00158462701321376,0.296023062307258,0.00347899986688607
"Random",3,70,0.00407547247330947,0.124771419573904,0.000398651250002192,0.158815088474558,0.00447412372331166,0.283586508048462,0.00540722006939243
"Random",4,70,0.0064948897532624,0.130448209755691,0.000826563915559246,0.16860840782996,0.00732145366882165,0.299056617585652,0.00746623335205462
"Random",5,70,0.01104011648426,0.128856436706013,0.00150372931219698,0.152068955445852,0.012543845796457,0.280925392151865,0.00960099487569157
"Random",6,70,0.0162912261817746,0.13189220909811,0.00307612212714313,0.160042783288963,0.0193673483089177,0.291934992387074,0.0117854359535495
"Random",7,70,0.0205668748770251,0.127571214797506,0.00382621510285893,0.155823961646974,0.024393089979884,0.28339517644448,0.0142357560436829
"Random",8,70,0.0277644966042715,0.135439972865084,0.00710856771260295,0.15720630571389,0.0348730643168744,0.292646278578974,0.0164341641888756
"Random",9,70,0.0333865107708588,0.134055074454924,0.00803558875443145,0.149797253073879,0.0414220995252902,0.283852327528803,0.0189421062810153
"Random",10,70,0.0421672561202639,0.13676765283642,0.0122635202809316,0.158662427553155,0.0544307764011954,0.295430080389575,0.0215437665350325
"Random",15,70,0.0862073024657395,0.14580263272611,0.040048424063389,0.132409063851727,0.126255726529128,0.278211696577837,0.0361143638999522
"Random",20,70,0.129598666286202,0.153662123429326,0.0689182447172323,0.135719833509201,0.198516911003435,0.289381956938527,0.0537792777149746
"Random",1,80,0,0.145841250254643,0,0.238583689876494,0,0.384424940131138,0.00193453713126231
"Random",2,80,0.00143118075554478,0.149193609482847,0.000153446257668986,0.210315240330894,0.00158462701321376,0.359508849813741,0.0040959385204637
"Random",3,80,0.00376713890255692,0.151600629516162,0.00027872382623096,0.228723095775434,0.00404586272878788,0.380323725291596,0.00638927336738499
"Random",4,80,0.00652046379576021,0.149368280186597,0.000874590043978526,0.209790038444278,0.00739505383973873,0.359158318630875,0.00882951262694397
"Random",5,80,0.0106457491240948,0.153079117566645,0.00147681236070662,0.249885583745931,0.0121225614848014,0.402964701312576,0.0113133737790428
"Random",6,80,0.0158341462881034,0.154647872736588,0.00284964043342196,0.216431844503976,0.0186837867215253,0.371079717240565,0.0140375276148418
"Random",7,80,0.021695335004592,0.161358858603122,0.00472743302201999,0.237648178735276,0.026422768026612,0.399007037338398,0.0168797959168454
"Random",8,80,0.0267948788943228,0.162885636264665,0.00580762014975958,0.220965100405015,0.0326024990440824,0.38385073666968,0.0196287007661942
"Random",9,80,0.0347477216210841,0.166993552092082,0.00868090256383314,0.242102106528445,0.0434286241849172,0.409095658620527,0.0225647264978894
"Random",10,80,0.0420996250542014,0.168025074800296,0.0120980841390899,0.224856012818477,0.0541977091932913,0.392881087618773,0.025923171504829
"Random",15,80,0.0851104179801926,0.174772568876239,0.0294635814211898,0.200294857868463,0.114573999401382,0.375067426744702,0.0436676317942659
"Random",20,80,0.131260521905781,0.186682257058377,0.0645853162281208,0.182194121318453,0.195845838133902,0.36887637837683,0.0662975098616609
"Random",1,90,0,0.174029660451753,0,0.309619181825738,0,0.48364884227749,0.00222100843546475
"Random",2,90,0.00139814855619949,0.178222417475707,0.000186478457014273,0.289851573208761,0.00158462701321376,0.468073990684468,0.00472988613894647
"Random",3,90,0.00400396981187899,0.178015813008398,0.000356303647045307,0.287393514737741,0.0043602734589243,0.465409327746139,0.00741563098465468
"Random",4,90,0.00695097794263741,0.17559430507722,0.000958050424005628,0.294411988752801,0.00790902836664304,0.470006293830021,0.0102607945072794
"Random",5,90,0.011579170825496,0.178137873685253,0.00223159457971603,0.317155489297365,0.013810765405212,0.495293362982618,0.0133593832376507
"Random",6,90,0.0152548409016411,0.180259607010212,0.00236818335654175,0.326434156746609,0.0176230242581829,0.506693763756821,0.0163605167386558
"Random",7,90,0.0211613791418787,0.179630101622722,0.00355156491411576,0.288909594776126,0.0247129440559945,0.468539696398848,0.0197241282670586
"Random",8,90,0.0266868070147452,0.184261522404304,0.00586049190114935,0.276832516101328,0.0325472989158946,0.461094038505632,0.0231486876379702
"Random",9,90,0.0335830388882859,0.188942357497863,0.00709247890326413,0.261795362399677,0.0406755177915501,0.450737719897539,0.0267999557455142
"Random",10,90,0.0387704686433817,0.188065287545878,0.00902555901701743,0.287625244983453,0.0477960276603991,0.475690532529331,0.0306212432354586
"Random",15,90,0.0858424977270921,0.201135890909307,0.0293329530710035,0.268100486215489,0.115175450798096,0.469236377124796,0.0516613059234381
"Random",20,90,0.146470031444561,0.219180486518582,0.0708701232709179,0.259935236426191,0.217340154715479,0.479115722944773,0.0785166657598572
"Random",1,100,0,0.199711681276498,0,0.40591679640081,0,0.605628477677309,0.00252687800583942
"Random",2,100,0.00143692450926933,0.198882987480159,0.000147702503944431,0.410643063111407,0.00158462701321376,0.609526050591566,0.00539077528076747
"Random",3,100,0.00405546837744805,0.203742643366638,0.00027168500456356,0.362759877518297,0.00432715338201161,0.566502520884934,0.00851106621170792
"Random",4,100,0.00687574787150627,0.200834578498626,0.000844986724540561,0.422771141271424,0.00772073459604683,0.623605719770051,0.0117747340029312
"Random",5,100,0.0101761386823571,0.203945960329133,0.00143927162471881,0.377996624563031,0.0116154103070759,0.581942584892164,0.0153593821266511
"Random",6,100,0.0165837238978111,0.202677983356375,0.0039713471692811,0.37556107266919,0.0205550710670922,0.578239056025565,0.018956236608103
"Random",7,100,0.0215806110752249,0.204006548946039,0.00409672522031757,0.36354547899236,0.0256773362955424,0.567552027938399,0.0227544699695793
"Random",8,100,0.0274435263092166,0.21029490212414,0.00584713433294051,0.351166646511947,0.0332906606421571,0.561461548636087,0.0270570463879435
"Random",9,100,0.0335567046488815,0.215836287034544,0.00726164347435451,0.340146125374113,0.040818348123236,0.555982412408657,0.0310732110101292
"Random",10,100,0.039356637489604,0.207206957356833,0.0105032616302617,0.348583497499301,0.0498598991198657,0.555790454856135,0.0355436801190277
"Random",15,100,0.0866478832531701,0.232574158144617,0.0287702181084177,0.3687561395523,0.115418101361588,0.601330297696918,0.0605343174128792
"Random",20,100,0.136106303905729,0.246829999482063,0.0616776720623225,0.31792403847881,0.197783975968052,0.564754037960872,0.0929000983667829
"Standard",1,1,0,0,0,0,0,0,1.71243915121478e-05
"Standard",2,1,0.00122931639619649,0,0.000355310617017272,0,0.00158462701321376,0,3.53293752163229e-05
"Standard",3,1,0.00168310967390472,0,0.000418328539467445,0,0.00210143821337216,0,5.57943256200312e-05
